Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Demand vector,PVOLSBCO_Ed3,PVOLSBCO_Landfilling_3,unit,process,ecoinvent 3_5 cut_off,3cbb8ab87c854ab11385ac7cb6126e4a,22.4,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLSBCO_Ed3,PVOLSBCO_Landfilling_3,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,-700,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,PVOLSBCO_Etot_3_LCI,PVOLSBCO_Inventaire_tot_3,unit,process,Demand vector,PVOLSBCO_Ev3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Etot_3_LCI,PVOLSBCO_Inventaire_tot_3,unit,process,Demand vector,PVOLSBCO_ASB3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Etot_3_LCI,PVOLSBCO_Inventaire_tot_3,unit,process,Demand vector,PVOLSBCO_DSB3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Etot_3_LCI,PVOLSBCO_Inventaire_tot_3,unit,process,Demand vector,PVOLSBCO_E_rre3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Etot_3_LCI,PVOLSBCO_Inventaire_tot_3,unit,process,Demand vector,PVOLSBCO_Ed3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Ev4,PVOLSBCO_Virgin_production_4,unit,process,Modified dataset,PB_product_Qc_CO,1,cubic meter,technosphere,0,1,,,,"particle board, for indoor use",,,
Demand vector,PVOLSBCO_ASB4,PVOLSBCO_Assembling_4,unit,process,ecoinvent 3_5 cut_off,3cbb8ab87c854ab11385ac7cb6126e4a,21,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLSBCO_DSB4,PVOLSBCO_Disassembly_deconst_4,unit,process,ecoinvent 3_5 cut_off,922b4db1bbc68f3374d9088f4eb0d281,25.13,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Demand vector,PVOLSBCO_E_rre4,PVOLSBCO_Recycling_EOL_4,unit,process,ecoinvent 3_5 cut_off,3cbb8ab87c854ab11385ac7cb6126e4a,35,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLSBCO_E_rre4,PVOLSBCO_Recycling_EOL_4,unit,process,Modified dataset,SC_600_CO,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLSBCO_Ed4,PVOLSBCO_Landfilling_4,unit,process,ecoinvent 3_5 cut_off,3cbb8ab87c854ab11385ac7cb6126e4a,35,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLSBCO_Ed4,PVOLSBCO_Landfilling_4,unit,process,Modified dataset,SC_600_CO,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLSBCO_Ed4,PVOLSBCO_Landfilling_4,unit,process,ecoinvent 3_5 cut_off,3cbb8ab87c854ab11385ac7cb6126e4a,22.4,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLSBCO_Ed4,PVOLSBCO_Landfilling_4,unit,process,ecoinvent 3_5 cut_off,954fe45cf79848d83950947f57f6e999,-700,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,PVOLSBCO_Etot_4_LCI,PVOLSBCO_Inventaire_tot_4,unit,process,Demand vector,PVOLSBCO_Ev4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Etot_4_LCI,PVOLSBCO_Inventaire_tot_4,unit,process,Demand vector,PVOLSBCO_ASB4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Etot_4_LCI,PVOLSBCO_Inventaire_tot_4,unit,process,Demand vector,PVOLSBCO_DSB4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Etot_4_LCI,PVOLSBCO_Inventaire_tot_4,unit,process,Demand vector,PVOLSBCO_E_rre4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Etot_4_LCI,PVOLSBCO_Inventaire_tot_4,unit,process,Demand vector,PVOLSBCO_Ed4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBCO_Ev5,PVOLSBCO_Virgin_production_5,unit,process,ecoinvent 3_5 cut_off,3cbb8ab87c854ab11385ac7cb6126e4a,0.1178,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLSBCO_Ev5,PVOLSBCO_Virgin_production_5,unit,process,ecoinvent 3_5 cut_off,533b4e17b46ad042bc644e3e5bc58a76,1,kilowatt hour,technosphere,0,1,,,,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,PVOLSBCO_Etot_5_LCI,PVOLSBCO_Inventaire_tot_5,unit,process,Demand vector,PVOLSBCO_Ev5,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Ev1,PVOLPBAPOS_Virgin_production_1,unit,process,ecoinvent 3_5 apos,f6e64011bb71b4f4b7de0d059f1334d2,1,cubic meter,technosphere,0,1,,,,"sawnwood, beam, softwood, dried (u=20%), planed",CA-QC,,
Demand vector,PVOLPBAPOS_ASB1,PVOLPBAPOS_Assembling_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,32,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_DSB1,PVOLPBAPOS_Disassembly_deconst_1,unit,process,ecoinvent 3_5 apos,f475ad02498fff08b3b9f20443bfebba,17.95,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Demand vector,PVOLPBAPOS_E_rre1,PVOLPBAPOS_Recycling_EOL_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_E_rre1,PVOLPBAPOS_Recycling_EOL_1,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLPBAPOS_Ed1,PVOLPBAPOS_Landfilling_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ed1,PVOLPBAPOS_Landfilling_1,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLPBAPOS_Ed1,PVOLPBAPOS_Landfilling_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,16,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ed1,PVOLPBAPOS_Landfilling_1,unit,process,ecoinvent 3_5 apos,477c481ea9fb2c0061c0af22377b8f50,-500,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,PVOLPBAPOS_Etot_1_LCI,PVOLPBAPOS_Inventaire_tot_1,unit,process,Demand vector,PVOLPBAPOS_Ev1,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_1_LCI,PVOLPBAPOS_Inventaire_tot_1,unit,process,Demand vector,PVOLPBAPOS_ASB1,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_1_LCI,PVOLPBAPOS_Inventaire_tot_1,unit,process,Demand vector,PVOLPBAPOS_DSB1,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_1_LCI,PVOLPBAPOS_Inventaire_tot_1,unit,process,Demand vector,PVOLPBAPOS_E_rre1,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_1_LCI,PVOLPBAPOS_Inventaire_tot_1,unit,process,Demand vector,PVOLPBAPOS_Ed1,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Ev2,PVOLPBAPOS_Virgin_production_2,unit,process,ecoinvent 3_5 apos,cc80552c738a87fcbcd6bb63d752994c,1,cubic meter,technosphere,0,1,,,,"glued laminated timber, for indoor use",CA-QC,,EcoSpold01Location=RER
Demand vector,PVOLPBAPOS_ASB2,PVOLPBAPOS_Assembling_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,349,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_DSB2,PVOLPBAPOS_Disassembly_deconst_2,unit,process,ecoinvent 3_5 apos,f475ad02498fff08b3b9f20443bfebba,17.95,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Demand vector,PVOLPBAPOS_E_rre2,PVOLPBAPOS_Recycling_EOL_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_E_rre2,PVOLPBAPOS_Recycling_EOL_2,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLPBAPOS_Ed2,PVOLPBAPOS_Landfilling_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ed2,PVOLPBAPOS_Landfilling_2,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLPBAPOS_Ed2,PVOLPBAPOS_Landfilling_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,16,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ed2,PVOLPBAPOS_Landfilling_2,unit,process,ecoinvent 3_5 apos,477c481ea9fb2c0061c0af22377b8f50,-500,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,PVOLPBAPOS_Etot_2_LCI,PVOLPBAPOS_Inventaire_tot_2,unit,process,Demand vector,PVOLPBAPOS_Ev2,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_2_LCI,PVOLPBAPOS_Inventaire_tot_2,unit,process,Demand vector,PVOLPBAPOS_ASB2,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_2_LCI,PVOLPBAPOS_Inventaire_tot_2,unit,process,Demand vector,PVOLPBAPOS_DSB2,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_2_LCI,PVOLPBAPOS_Inventaire_tot_2,unit,process,Demand vector,PVOLPBAPOS_E_rre2,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_2_LCI,PVOLPBAPOS_Inventaire_tot_2,unit,process,Demand vector,PVOLPBAPOS_Ed2,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Ev3,PVOLPBAPOS_Virgin_production_3,unit,process,ecoinvent 3_5 apos,1fb17fa8efc03a72112ff20123b975e2,1,cubic meter,technosphere,0,1,,,,oriented strand board,CA-QC,,EcoSpold01Location=RER
Demand vector,PVOLPBAPOS_ASB3,PVOLPBAPOS_Assembling_3,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,24.5,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_DSB3,PVOLPBAPOS_Disassembly_deconst_3,unit,process,ecoinvent 3_5 apos,f475ad02498fff08b3b9f20443bfebba,25.13,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Demand vector,PVOLPBAPOS_E_rre3,PVOLPBAPOS_Recycling_EOL_3,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,35,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_E_rre3,PVOLPBAPOS_Recycling_EOL_3,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLPBAPOS_Ed3,PVOLPBAPOS_Landfilling_3,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,35,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ed3,PVOLPBAPOS_Landfilling_3,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLPBAPOS_Ed3,PVOLPBAPOS_Landfilling_3,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,22.4,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ed3,PVOLPBAPOS_Landfilling_3,unit,process,ecoinvent 3_5 apos,477c481ea9fb2c0061c0af22377b8f50,-700,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,PVOLPBAPOS_Etot_3_LCI,PVOLPBAPOS_Inventaire_tot_3,unit,process,Demand vector,PVOLPBAPOS_Ev3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_3_LCI,PVOLPBAPOS_Inventaire_tot_3,unit,process,Demand vector,PVOLPBAPOS_ASB3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_3_LCI,PVOLPBAPOS_Inventaire_tot_3,unit,process,Demand vector,PVOLPBAPOS_DSB3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_3_LCI,PVOLPBAPOS_Inventaire_tot_3,unit,process,Demand vector,PVOLPBAPOS_E_rre3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_3_LCI,PVOLPBAPOS_Inventaire_tot_3,unit,process,Demand vector,PVOLPBAPOS_Ed3,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Ev4,PVOLPBAPOS_Virgin_production_4,unit,process,Modified dataset,PB_product_Qc_APOS,1,cubic meter,technosphere,0,1,,,,"particle board, for indoor use",,,
Demand vector,PVOLPBAPOS_ASB4,PVOLPBAPOS_Assembling_4,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,21,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_DSB4,PVOLPBAPOS_Disassembly_deconst_4,unit,process,ecoinvent 3_5 apos,f475ad02498fff08b3b9f20443bfebba,25.13,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Demand vector,PVOLPBAPOS_E_rre4,PVOLPBAPOS_Recycling_EOL_4,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,35,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_E_rre4,PVOLPBAPOS_Recycling_EOL_4,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLPBAPOS_Ed4,PVOLPBAPOS_Landfilling_4,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,35,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ed4,PVOLPBAPOS_Landfilling_4,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,PVOLPBAPOS_Ed4,PVOLPBAPOS_Landfilling_4,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,22.4,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ed4,PVOLPBAPOS_Landfilling_4,unit,process,ecoinvent 3_5 apos,477c481ea9fb2c0061c0af22377b8f50,-700,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,PVOLPBAPOS_Etot_4_LCI,PVOLPBAPOS_Inventaire_tot_4,unit,process,Demand vector,PVOLPBAPOS_Ev4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_4_LCI,PVOLPBAPOS_Inventaire_tot_4,unit,process,Demand vector,PVOLPBAPOS_ASB4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_4_LCI,PVOLPBAPOS_Inventaire_tot_4,unit,process,Demand vector,PVOLPBAPOS_DSB4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_4_LCI,PVOLPBAPOS_Inventaire_tot_4,unit,process,Demand vector,PVOLPBAPOS_E_rre4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Etot_4_LCI,PVOLPBAPOS_Inventaire_tot_4,unit,process,Demand vector,PVOLPBAPOS_Ed4,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLPBAPOS_Ev5,PVOLPBAPOS_Virgin_production_5,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,0.1178,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLPBAPOS_Ev5,PVOLPBAPOS_Virgin_production_5,unit,process,ecoinvent 3_5 apos,9e2f7f150c81586402293d47bdf0fa6b,1,kilowatt hour,technosphere,0,1,,,,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,PVOLPBAPOS_Etot_5_LCI,PVOLPBAPOS_Inventaire_tot_5,unit,process,Demand vector,PVOLPBAPOS_Ev5,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Ev1,FPICOBAPOS_Virgin_production_1,unit,process,ecoinvent 3_5 apos,f6e64011bb71b4f4b7de0d059f1334d2,1,cubic meter,technosphere,0,1,,,,"sawnwood, beam, softwood, dried (u=20%), planed",CA-QC,,
Demand vector,FPICOBAPOS_ASB1,FPICOBAPOS_Assembling_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,32,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_DSB1,FPICOBAPOS_Disassembly_deconst_1,unit,process,ecoinvent 3_5 apos,f475ad02498fff08b3b9f20443bfebba,17.95,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Demand vector,FPICOBAPOS_E_rre1,FPICOBAPOS_Recycling_EOL_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_Ed1,FPICOBAPOS_Landfilling_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_Ed1,FPICOBAPOS_Landfilling_1,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICOBAPOS_Ed1,FPICOBAPOS_Landfilling_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,16,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_Ed1,FPICOBAPOS_Landfilling_1,unit,process,ecoinvent 3_5 apos,477c481ea9fb2c0061c0af22377b8f50,-500,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICOBAPOS_Etot_1_LCI,FPICOBAPOS_Inventaire_tot_1,unit,process,Demand vector,FPICOBAPOS_Ev1,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_1_LCI,FPICOBAPOS_Inventaire_tot_1,unit,process,Demand vector,FPICOBAPOS_ASB1,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_1_LCI,FPICOBAPOS_Inventaire_tot_1,unit,process,Demand vector,FPICOBAPOS_DSB1,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_1_LCI,FPICOBAPOS_Inventaire_tot_1,unit,process,Demand vector,FPICOBAPOS_E_rre1,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_1_LCI,FPICOBAPOS_Inventaire_tot_1,unit,process,Demand vector,FPICOBAPOS_Ed1,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Ev2,FPICOBAPOS_Virgin_production_2,unit,process,ecoinvent 3_5 apos,cc80552c738a87fcbcd6bb63d752994c,1,cubic meter,technosphere,0,1,,,,"glued laminated timber, for indoor use",CA-QC,,EcoSpold01Location=RER
Demand vector,FPICOBAPOS_Erc2,FPICOBAPOS_Recycled_production_2,unit,process,Modified dataset,SC_600_APOS,1.47,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICOBAPOS_Erc2,FPICOBAPOS_Recycled_production_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,511.03,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_Erc2,FPICOBAPOS_Recycled_production_2,unit,process,Modified dataset,Recyc_glulam_APOS,1,cubic meter,technosphere,0,1,,,,"recycled glued laminated timber, for indoor use",,,EcoSpold01Location=RER
Demand vector,FPICOBAPOS_ASB2,FPICOBAPOS_Assembling_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,349,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_DSB2,FPICOBAPOS_Disassembly_deconst_2,unit,process,ecoinvent 3_5 apos,f475ad02498fff08b3b9f20443bfebba,127,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Demand vector,FPICOBAPOS_E_rre2,FPICOBAPOS_Recycling_EOL_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_Ed2,FPICOBAPOS_Landfilling_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_Ed2,FPICOBAPOS_Landfilling_2,unit,process,Modified dataset,SC_600_APOS,1,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICOBAPOS_Ed2,FPICOBAPOS_Landfilling_2,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,16,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_Ed2,FPICOBAPOS_Landfilling_2,unit,process,ecoinvent 3_5 apos,477c481ea9fb2c0061c0af22377b8f50,-500,kilogram,technosphere,0,-1,,,,"waste wood, untreated",RoW,,EcoSpold01Location=CH
Demand vector,FPICOBAPOS_Etot_2_LCI,FPICOBAPOS_Inventaire_tot_2,unit,process,Demand vector,FPICOBAPOS_Ev2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_2_LCI,FPICOBAPOS_Inventaire_tot_2,unit,process,Demand vector,FPICOBAPOS_Erc2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_2_LCI,FPICOBAPOS_Inventaire_tot_2,unit,process,Demand vector,FPICOBAPOS_ASB2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_2_LCI,FPICOBAPOS_Inventaire_tot_2,unit,process,Demand vector,FPICOBAPOS_DSB2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_2_LCI,FPICOBAPOS_Inventaire_tot_2,unit,process,Demand vector,FPICOBAPOS_E_rre2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Etot_2_LCI,FPICOBAPOS_Inventaire_tot_2,unit,process,Demand vector,FPICOBAPOS_Ed2,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPICOBAPOS_Ev3,FPICOBAPOS_Virgin_production_3,unit,process,ecoinvent 3_5 apos,1fb17fa8efc03a72112ff20123b975e2,1,cubic meter,technosphere,0,1,,,,oriented strand board,CA-QC,,EcoSpold01Location=RER
Demand vector,FPICOBAPOS_Erc3,FPICOBAPOS_Recycled_production_3,unit,process,Modified dataset,SC_600_APOS,1.37,cubic meter,technosphere,0,1,,,,Sorting center density of 600,,,
Demand vector,FPICOBAPOS_Erc3,FPICOBAPOS_Recycled_production_3,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,10.3435,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPICOBAPOS_Erc3,FPICOBAPOS_Recycled_production_3,unit,process,Modified dataset,Recyc_OSB_APOS,1,cubic meter,technosphere,0,1,,,,recycled oriented strand board,,,
Demand vector,FPICOBAPOS_ASB3,FPICOBAPOS_Assembling_3,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,24.5,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
